Wall time,Step,Value
1765331158.782879,2270,2.846874952316284
1765331195.8528156,2280,2.2808594703674316
1765331232.6964872,2290,2.546875
1765331268.346067,2300,2.291796922683716
1765331304.0330837,2310,2.4305663108825684
1765331340.706841,2320,2.4457030296325684
1765331378.225253,2330,2.590625047683716
1765331415.2951732,2340,2.7916016578674316
1765331451.712015,2350,2.3681640625
1765331487.798058,2360,1.7985351085662842
1765331525.1290517,2370,2.5030274391174316
1765331561.5080307,2380,2.667773485183716
1765331598.086377,2390,2.138867139816284
1765331634.7068005,2400,2.309765577316284
1765331671.5291536,2410,2.2066407203674316
1765331707.9899004,2420,2.635571241378784
1765331745.3746934,2430,2.361132860183716
1765331782.747644,2440,2.2847657203674316
1765331819.4634397,2450,2.7734375
1765331856.686157,2460,2.5033202171325684
1765331892.9649541,2470,2.651171922683716
1765331929.732503,2480,2.848828077316284
1765331965.991011,2490,2.188671827316284
1765332002.8100567,2500,1.96826171875
1765332039.7623534,2510,2.7914061546325684
1765332076.6896245,2520,1.8390624523162842
1765332113.5015402,2530,2.4722657203674316
1765332151.3793697,2540,2.441601514816284
1765332187.2236853,2550,1.933984398841858
1765332224.272206,2560,2.6031250953674316
1765332260.1491175,2570,2.182421922683716
1765332298.0580854,2580,2.772656202316284
1765332335.0068088,2590,2.2544922828674316
1765332371.3917954,2600,2.1654295921325684
1765332409.2287688,2610,2.159374952316284
1765332445.5135846,2620,2.9593749046325684
1765332482.2888544,2630,2.6488280296325684
1765332519.630207,2640,2.526171922683716
1765332555.4121459,2650,2.3050780296325684
1765332592.2925036,2660,2.4251952171325684
1765332628.5973666,2670,2.0531249046325684
1765332665.6346123,2680,2.5746092796325684
1765332702.3650186,2690,2.168164014816284
1765332739.622421,2700,2.4677734375
1765332776.3005536,2710,2.378613233566284
1765332812.7669954,2720,2.378710985183716
1765332848.7480636,2730,2.2503905296325684
1765332886.4845557,2740,2.556640625
1765332921.891978,2750,1.970556616783142
1765332958.3421698,2760,2.590625047683716
1765332995.654097,2770,2.918750047683716
1765333032.2891924,2780,1.9208495616912842
1765333069.636943,2790,2.7261719703674316
1765333106.071913,2800,2.2085938453674316
1765333142.8587868,2810,2.492480516433716
1765333180.5154269,2820,2.721484422683716
1765333216.929738,2830,2.0277342796325684
1765333253.4561396,2840,2.066577196121216
1765333289.6666014,2850,2.306835889816284
1765333326.6218266,2860,2.48828125
1765333362.3684807,2870,2.3451170921325684
1765333398.4776034,2880,2.3265624046325684
1765333435.4330528,2890,2.4388670921325684
1765333471.8464384,2900,2.1753907203674316
1765333508.8573933,2910,2.1909422874450684
1765333545.6671975,2920,2.587890625
1765333582.1633825,2930,2.278125047683716
1765333618.820861,2940,2.683886766433716
1765333656.0072427,2950,2.6441407203674316
1765333692.2245362,2960,2.8550782203674316
1765333729.0471687,2970,2.2305665016174316
1765333765.5737057,2980,2.546679735183716
1765333801.6350708,2990,2.7046875953674316
1765333838.9787152,3000,2.4498534202575684
1765333875.1748989,3010,2.7666015625
1765333912.0649695,3020,2.875
1765333948.909867,3030,2.948046922683716
1765333984.901839,3040,2.654101610183716
1765334021.5340252,3050,1.993554711341858
1765334058.3987403,3060,2.030078172683716
1765334094.734933,3070,2.1333985328674316
1765334131.4011714,3080,2.7748045921325684
1765334168.8975897,3090,2.82861328125
1765334205.2404773,3100,2.42138671875
1765334242.5952742,3110,2.6502442359924316
1765334279.414907,3120,2.172656297683716
1765334316.6197248,3130,2.2689452171325684
1765334353.1430113,3140,2.186328172683716
1765334389.870238,3150,2.5074219703674316
1765334426.6569471,3160,2.9319825172424316
1765334463.774179,3170,2.680957078933716
1765334500.0130339,3180,2.6148438453674316
1765334538.1356814,3190,2.23046875
1765334573.896715,3200,2.6458983421325684
1765334610.3855069,3210,2.544921875
1765334647.841152,3220,2.7337889671325684
1765334684.1847947,3230,2.63671875
1765334721.320438,3240,2.337695360183716
1765334757.542426,3250,2.2119140625
1765334794.1492229,3260,2.436474561691284
1765334831.1701252,3270,2.749218702316284
1765334867.9089615,3280,2.5887694358825684
1765334904.3833609,3290,2.585156202316284
1765334941.3891954,3300,2.7061524391174316
1765334977.8825948,3310,2.6595702171325684
1765335016.537807,3320,2.6958985328674316
1765335054.3999994,3330,2.481250047683716
1765335090.9097195,3340,2.2359375953674316
1765335128.3597436,3350,1.9989502429962158
1765335164.9442952,3360,2.5376954078674316
